SystemCodeNumber,Capacity,Occupancy,LastUpdated
NIA Car Parks,1268,252,2016-12-07 13:59:22
NIA Car Parks,1268,251,2016-12-07 14:26:23
NIA Car Parks,1268,242,2016-12-07 14:59:22
NIA Car Parks,1268,242,2016-12-07 15:32:22
NIA Car Parks,1268,237,2016-12-07 15:59:23
NIA Car Parks,1268,249,2016-12-07 16:32:23
NIA Car Parks,1268,73,2016-12-08 07:59:25
NIA Car Parks,1268,106,2016-12-08 08:26:27
NIA Car Parks,1268,151,2016-12-08 08:59:24
NIA Car Parks,1268,167,2016-12-08 09:26:27
NIA Car Parks,1268,183,2016-12-08 09:59:28
NIA Car Parks,1268,198,2016-12-08 10:32:22
NIA Car Parks,1268,214,2016-12-08 10:59:25
NIA Car Parks,1268,232,2016-12-08 11:32:28
NIA Car Parks,1268,242,2016-12-08 11:59:28
NIA Car Parks,1268,240,2016-12-08 12:25:24
NIA Car Parks,1268,244,2016-12-08 12:59:24
NIA Car Parks,1268,242,2016-12-08 13:25:28
NIA Car Parks,1268,233,2016-12-08 13:59:28
NIA Car Parks,1268,226,2016-12-08 14:26:29
NIA Car Parks,1268,228,2016-12-08 14:59:29
NIA Car Parks,1268,222,2016-12-08 15:26:23
NIA Car Parks,1268,213,2016-12-08 15:59:27
NIA Car Parks,1268,206,2016-12-08 16:32:27
NIA Car Parks,1268,65,2016-12-12 08:02:45
NIA Car Parks,1268,93,2016-12-12 08:29:50
NIA Car Parks,1268,137,2016-12-12 09:02:45
NIA Car Parks,1268,148,2016-12-12 09:29:48
NIA Car Parks,1268,171,2016-12-12 10:02:49
NIA Car Parks,1268,189,2016-12-12 10:29:50
NIA Car Parks,1268,200,2016-12-12 11:02:50
NIA Car Parks,1268,206,2016-12-12 11:29:51
NIA Car Parks,1268,215,2016-12-12 11:55:49
NIA Car Parks,1268,214,2016-12-12 12:29:50
NIA Car Parks,1268,215,2016-12-12 12:56:46
NIA Car Parks,1268,213,2016-12-12 13:29:50
NIA Car Parks,1268,213,2016-12-12 14:02:50
NIA Car Parks,1268,201,2016-12-12 14:29:49
NIA Car Parks,1268,188,2016-12-12 14:55:51
NIA Car Parks,1268,171,2016-12-12 15:29:47
NIA Car Parks,1268,154,2016-12-12 15:56:51
NIA Car Parks,1268,131,2016-12-12 16:29:51
NIA Car Parks,1268,66,2016-12-13 08:02:51
NIA Car Parks,1268,94,2016-12-13 08:29:53
NIA Car Parks,1268,146,2016-12-13 09:02:55
NIA Car Parks,1268,170,2016-12-13 09:29:54
NIA Car Parks,1268,184,2016-12-13 09:55:56
NIA Car Parks,1268,193,2016-12-13 10:29:54
NIA Car Parks,1268,202,2016-12-13 11:02:54
NIA Car Parks,1268,210,2016-12-13 11:29:55
NIA Car Parks,1268,216,2016-12-13 12:02:55
NIA Car Parks,1268,219,2016-12-13 12:29:55
NIA Car Parks,1268,219,2016-12-13 13:02:55
NIA Car Parks,1268,220,2016-12-13 13:55:56
NIA Car Parks,1268,200,2016-12-13 14:29:57
NIA Car Parks,1268,188,2016-12-13 14:56:52
NIA Car Parks,1268,169,2016-12-13 15:28:52
NIA Car Parks,1268,151,2016-12-13 16:02:56
NIA Car Parks,1268,132,2016-12-13 16:29:56
NIA Car Parks,1268,76,2016-12-14 08:03:01
NIA Car Parks,1268,145,2016-12-14 08:43:00
NIA Car Parks,1268,167,2016-12-14 09:03:01
NIA Car Parks,1268,189,2016-12-14 09:29:57
NIA Car Parks,1268,210,2016-12-14 10:02:59
NIA Car Parks,1268,226,2016-12-14 10:30:01
NIA Car Parks,1268,237,2016-12-14 11:30:01
NIA Car Parks,1268,238,2016-12-14 12:02:58
NIA Car Parks,1268,233,2016-12-14 12:30:00
NIA Car Parks,1268,231,2016-12-14 13:03:02
NIA Car Parks,1268,229,2016-12-14 13:29:57
NIA Car Parks,1268,222,2016-12-14 14:03:00
NIA Car Parks,1268,217,2016-12-14 14:30:01
NIA Car Parks,1268,203,2016-12-14 14:56:03
NIA Car Parks,1268,187,2016-12-14 15:30:00
NIA Car Parks,1268,164,2016-12-14 15:56:02
NIA Car Parks,1268,134,2016-12-14 16:30:00
NIA Car Parks,1268,66,2016-12-15 07:57:02
NIA Car Parks,1268,122,2016-12-15 08:30:06
NIA Car Parks,1268,168,2016-12-15 09:03:06
NIA Car Parks,1268,183,2016-12-15 09:30:04
NIA Car Parks,1268,202,2016-12-15 09:57:02
NIA Car Parks,1268,213,2016-12-15 10:30:07
NIA Car Parks,1268,238,2016-12-15 11:03:05
NIA Car Parks,1268,245,2016-12-15 11:26:03
NIA Car Parks,1268,264,2016-12-15 12:00:02
NIA Car Parks,1268,265,2016-12-15 12:26:03
NIA Car Parks,1268,278,2016-12-15 13:00:07
NIA Car Parks,1268,270,2016-12-15 13:26:08
NIA Car Parks,1268,269,2016-12-15 14:00:06
NIA Car Parks,1268,264,2016-12-15 14:26:06
NIA Car Parks,1268,263,2016-12-15 15:00:07
NIA Car Parks,1268,266,2016-12-15 15:26:03
NIA Car Parks,1268,285,2016-12-15 16:03:03
NIA Car Parks,1268,297,2016-12-15 16:30:07
NIA Car Parks,1268,45,2016-12-16 07:59:09
NIA Car Parks,1268,71,2016-12-16 08:30:12
NIA Car Parks,1268,96,2016-12-16 09:03:07
NIA Car Parks,1268,107,2016-12-16 09:30:12
NIA Car Parks,1268,114,2016-12-16 10:03:09
NIA Car Parks,1268,124,2016-12-16 10:29:08
NIA Car Parks,1268,130,2016-12-16 11:03:08
NIA Car Parks,1268,130,2016-12-16 11:30:10
NIA Car Parks,1268,138,2016-12-16 11:56:10
NIA Car Parks,1268,137,2016-12-16 12:30:11
NIA Car Parks,1268,133,2016-12-16 12:56:12
NIA Car Parks,1268,138,2016-12-16 13:30:12
NIA Car Parks,1268,142,2016-12-16 13:56:11
NIA Car Parks,1268,148,2016-12-16 14:30:10
NIA Car Parks,1268,156,2016-12-16 14:56:11
NIA Car Parks,1268,159,2016-12-16 15:30:10
NIA Car Parks,1268,161,2016-12-16 16:03:11
NIA Car Parks,1268,169,2016-12-16 16:30:12
NIA North,480,21,2016-10-16 08:01:13
NIA North,480,40,2016-10-16 08:27:13
NIA North,480,65,2016-10-16 09:01:15
NIA North,480,71,2016-10-16 09:27:13
NIA North,480,81,2016-10-16 10:04:13
NIA North,480,79,2016-10-16 10:31:13
NIA North,480,83,2016-10-16 11:01:13
NIA North,480,85,2016-10-16 11:27:17
NIA North,480,90,2016-10-16 12:01:16
NIA North,480,88,2016-10-16 12:27:14
NIA North,480,70,2016-10-16 13:01:16
NIA North,480,55,2016-10-16 13:27:17
NIA North,480,7,2016-10-16 14:01:18
NIA North,480,0,2016-10-16 14:34:14
NIA North,480,1,2016-10-16 15:01:18
NIA North,480,0,2016-10-16 15:31:18
NIA North,480,-3,2016-10-16 15:57:16
NIA North,480,-3,2016-10-16 16:31:17
NIA North,480,21,2016-10-18 08:01:23
NIA North,480,20,2016-10-18 08:28:25
NIA North,480,28,2016-10-18 09:01:23
NIA North,480,36,2016-10-18 09:28:22
NIA North,480,47,2016-10-18 10:01:25
NIA North,480,49,2016-10-18 10:28:58
NIA North,480,47,2016-10-18 11:01:57
NIA North,480,44,2016-10-18 11:27:56
NIA North,480,40,2016-10-18 12:01:59
NIA North,480,41,2016-10-18 12:27:57
NIA North,480,35,2016-10-18 13:01:56
NIA North,480,24,2016-10-18 13:28:57
NIA North,480,18,2016-10-18 13:54:59
NIA North,480,17,2016-10-18 14:27:56
NIA North,480,19,2016-10-18 15:01:58
NIA North,480,-1,2016-10-18 15:27:59
NIA North,480,9,2016-10-18 15:55:00
NIA North,480,0,2016-10-18 16:27:54
NIA North,480,13,2016-10-28 08:16:41
NIA North,480,13,2016-10-28 08:16:41
NIA North,480,16,2016-10-28 08:56:40
NIA North,480,39,2016-10-28 09:29:43
NIA North,480,61,2016-10-28 10:02:44
NIA North,480,70,2016-10-28 10:29:41
NIA North,480,65,2016-10-28 10:56:43
NIA North,480,61,2016-10-28 11:29:44
NIA North,480,60,2016-10-28 12:02:44
NIA North,480,61,2016-10-28 12:29:45
NIA North,480,-8,2016-10-28 13:02:43
NIA North,480,6,2016-10-28 13:29:45
NIA North,480,22,2016-10-28 14:02:39
NIA North,480,27,2016-10-28 14:29:45
NIA North,480,12,2016-10-28 15:02:43
NIA North,480,-1,2016-10-28 15:29:41
NIA North,480,-4,2016-10-28 16:02:40
NIA North,480,-1,2016-10-28 16:29:42
NIA North,480,2,2016-10-29 07:59:48
NIA North,480,0,2016-10-29 08:26:46
NIA North,480,0,2016-10-29 08:59:48
NIA North,480,20,2016-10-29 09:26:50
NIA North,480,92,2016-10-29 09:59:51
NIA North,480,113,2016-10-29 10:26:49
NIA North,480,116,2016-10-29 10:59:46
NIA North,480,113,2016-10-29 11:25:51
NIA North,480,120,2016-10-29 12:06:51
NIA North,480,122,2016-10-29 12:26:46
NIA North,480,-2,2016-10-29 12:59:51
NIA North,480,7,2016-10-29 13:26:47
NIA North,480,23,2016-10-29 13:59:51
NIA North,480,40,2016-10-29 14:26:50
NIA North,480,24,2016-10-29 14:59:51
NIA North,480,13,2016-10-29 15:26:52
NIA North,480,7,2016-10-29 15:59:51
NIA North,480,-1,2016-10-29 16:26:53
NIA North,480,3,2016-10-30 07:59:55
NIA North,480,3,2016-10-30 07:59:55
NIA North,480,3,2016-10-30 07:59:55
NIA North,480,2,2016-10-30 08:25:53
NIA North,480,1,2016-10-30 08:59:52
NIA North,480,1,2016-10-30 09:25:57
NIA North,480,0,2016-10-30 09:59:52
NIA North,480,1,2016-10-30 10:25:54
NIA North,480,1,2016-10-30 10:59:56
NIA North,480,1,2016-10-30 11:25:55
NIA North,480,1,2016-10-30 11:59:58
NIA North,480,7,2016-10-30 12:26:54
NIA North,480,27,2016-10-30 13:06:59
NIA North,480,53,2016-10-30 13:25:59
NIA North,480,103,2016-10-30 13:59:59
NIA North,480,115,2016-10-30 14:32:54
NIA North,480,111,2016-10-30 15:00:00
NIA North,480,105,2016-10-30 15:32:59
NIA North,480,10,2016-11-07 08:00:52
NIA North,480,16,2016-11-07 08:26:53
NIA North,480,31,2016-11-07 08:59:50
NIA North,480,39,2016-11-07 09:26:49
NIA North,480,55,2016-11-07 09:59:50
NIA North,480,61,2016-11-07 10:26:49
NIA North,480,64,2016-11-07 10:59:51
NIA North,480,61,2016-11-07 11:26:51
NIA North,480,56,2016-11-07 11:59:51
NIA North,480,54,2016-11-07 12:26:50
NIA North,480,43,2016-11-07 12:59:53
NIA North,480,46,2016-11-07 13:33:52
NIA North,480,46,2016-11-07 13:59:54
NIA North,480,31,2016-11-07 14:33:55
NIA North,480,29,2016-11-07 15:00:51
NIA North,480,15,2016-11-07 15:33:53
NIA North,480,0,2016-11-07 16:00:51
NIA North,480,0,2016-11-07 16:33:53
NIA North,480,19,2016-11-10 08:00:12
NIA North,480,28,2016-11-10 08:34:11
NIA North,480,43,2016-11-10 09:00:09
NIA North,480,54,2016-11-10 09:27:11
NIA North,480,66,2016-11-10 10:00:12
NIA North,480,68,2016-11-10 10:27:10
NIA North,480,60,2016-11-10 11:00:12
NIA North,480,55,2016-11-10 11:27:14
NIA North,480,55,2016-11-10 12:00:10
NIA North,480,46,2016-11-10 12:27:14
NIA North,480,33,2016-11-10 13:00:13
NIA North,480,26,2016-11-10 13:34:14
NIA North,480,14,2016-11-10 14:00:15
NIA North,480,1,2016-11-10 14:27:13
NIA North,480,0,2016-11-10 15:00:13
NIA North,480,0,2016-11-10 15:27:15
NIA North,480,-3,2016-11-10 16:00:15
NIA North,480,1,2016-11-10 16:27:13
NIA North,480,5,2016-11-20 08:01:19
NIA North,480,6,2016-11-20 08:27:22
NIA North,480,4,2016-11-20 09:01:19
NIA North,480,5,2016-11-20 09:27:19
NIA North,480,8,2016-11-20 10:01:20
NIA North,480,7,2016-11-20 10:27:22
NIA North,480,2,2016-11-20 11:01:22
NIA North,480,1,2016-11-20 11:27:22
NIA North,480,9,2016-11-20 12:01:20
NIA North,480,11,2016-11-20 12:34:23
NIA North,480,18,2016-11-20 13:07:23
NIA North,480,32,2016-11-20 13:27:23
NIA North,480,81,2016-11-20 14:01:22
NIA North,480,116,2016-11-20 14:27:22
NIA North,480,151,2016-11-20 15:01:23
NIA North,480,146,2016-11-20 15:27:24
NIA North,480,128,2016-11-20 16:01:22
NIA North,480,118,2016-11-20 16:31:21
NIA North,480,14,2016-11-30 08:02:35
NIA North,480,18,2016-11-30 08:28:35
NIA North,480,26,2016-11-30 09:01:35
NIA North,480,38,2016-11-30 09:28:40
NIA North,480,44,2016-11-30 10:01:40
NIA North,480,54,2016-11-30 10:28:38
NIA North,480,53,2016-11-30 10:55:36
NIA North,480,47,2016-11-30 11:28:40
NIA North,480,43,2016-11-30 12:01:36
NIA North,480,41,2016-11-30 12:28:37
NIA North,480,26,2016-11-30 13:01:39
NIA North,480,29,2016-11-30 13:28:41
NIA North,480,22,2016-11-30 14:01:36
NIA North,480,19,2016-11-30 14:28:40
NIA North,480,13,2016-11-30 15:01:39
NIA North,480,-1,2016-11-30 15:28:40
NIA North,480,-2,2016-11-30 16:01:39
NIA North,480,1,2016-11-30 16:28:40
NIA South,788,65,2016-10-04 07:59:42
NIA South,788,96,2016-10-04 08:25:42
NIA South,788,153,2016-10-04 08:59:42
NIA South,788,190,2016-10-04 09:32:46
NIA South,788,206,2016-10-04 09:59:48
NIA South,788,219,2016-10-04 10:26:49
NIA South,788,228,2016-10-04 10:59:48
NIA South,788,234,2016-10-04 11:25:47
NIA South,788,244,2016-10-04 11:59:44
NIA South,788,253,2016-10-04 12:29:45
NIA South,788,252,2016-10-04 13:02:48
NIA South,788,246,2016-10-04 13:29:45
NIA South,788,240,2016-10-04 14:02:47
NIA South,788,234,2016-10-04 14:29:49
NIA South,788,219,2016-10-04 14:57:13
NIA South,788,216,2016-10-04 15:30:14
NIA South,788,189,2016-10-04 16:04:12
NIA South,788,161,2016-10-04 16:31:14
NIA South,788,77,2016-10-05 07:57:17
NIA South,788,117,2016-10-05 08:30:15
NIA South,788,163,2016-10-05 09:04:19
NIA South,788,179,2016-10-05 09:30:15
NIA South,788,195,2016-10-05 10:04:15
NIA South,788,205,2016-10-05 10:30:17
NIA South,788,229,2016-10-05 11:04:19
NIA South,788,234,2016-10-05 11:30:18
NIA South,788,240,2016-10-05 12:04:14
NIA South,788,240,2016-10-05 12:30:16
NIA South,788,243,2016-10-05 12:57:15
NIA South,788,237,2016-10-05 13:30:19
NIA South,788,230,2016-10-05 13:57:20
NIA South,788,209,2016-10-05 14:30:17
NIA South,788,191,2016-10-05 14:57:19
NIA South,788,174,2016-10-05 15:30:15
NIA South,788,160,2016-10-05 16:04:18
NIA South,788,131,2016-10-05 16:30:17
NIA South,788,59,2016-10-06 07:57:25
NIA South,788,102,2016-10-06 08:30:20
NIA South,788,146,2016-10-06 08:57:22
NIA South,788,173,2016-10-06 09:30:20
NIA South,788,200,2016-10-06 10:03:20
NIA South,788,206,2016-10-06 10:30:20
NIA South,788,217,2016-10-06 10:57:20
NIA South,788,229,2016-10-06 11:30:22
NIA South,788,242,2016-10-06 12:04:24
NIA South,788,245,2016-10-06 12:30:24
NIA South,788,247,2016-10-06 12:57:21
NIA South,788,241,2016-10-06 13:30:21
NIA South,788,234,2016-10-06 13:57:22
NIA South,788,221,2016-10-06 14:30:23
NIA South,788,208,2016-10-06 15:04:22
NIA South,788,202,2016-10-06 15:31:22
NIA South,788,173,2016-10-06 16:04:23
NIA South,788,150,2016-10-06 16:30:27
NIA South,788,69,2016-10-07 08:03:27
NIA South,788,101,2016-10-07 08:30:27
NIA South,788,153,2016-10-07 09:04:13
NIA South,788,169,2016-10-07 09:30:27
NIA South,788,178,2016-10-07 09:57:27
NIA South,788,198,2016-10-07 10:30:27
NIA South,788,209,2016-10-07 10:57:30
NIA South,788,215,2016-10-07 11:30:28
NIA South,788,223,2016-10-07 12:03:29
NIA South,788,222,2016-10-07 12:30:28
NIA South,788,224,2016-10-07 13:04:28
NIA South,788,218,2016-10-07 13:30:29
NIA South,788,203,2016-10-07 14:03:28
NIA South,788,186,2016-10-07 14:30:32
NIA South,788,171,2016-10-07 15:04:30
NIA South,788,165,2016-10-07 15:30:32
NIA South,788,153,2016-10-07 15:57:31
NIA South,788,128,2016-10-07 16:30:29
NIA South,788,21,2016-10-08 07:57:38
NIA South,788,25,2016-10-08 08:30:37
NIA South,788,38,2016-10-08 08:57:34
NIA South,788,46,2016-10-08 09:30:37
NIA South,788,64,2016-10-08 10:04:34
NIA South,788,83,2016-10-08 10:30:34
NIA South,788,113,2016-10-08 10:57:34
NIA South,788,137,2016-10-08 11:30:38
NIA South,788,159,2016-10-08 12:04:34
NIA South,788,171,2016-10-08 12:30:36
NIA South,788,188,2016-10-08 13:04:39
NIA South,788,200,2016-10-08 13:30:36
NIA South,788,216,2016-10-08 14:03:38
NIA South,788,216,2016-10-08 14:30:35
NIA South,788,227,2016-10-08 14:57:41
NIA South,788,217,2016-10-08 15:30:39
NIA South,788,219,2016-10-08 16:04:39
NIA South,788,212,2016-10-08 16:30:42
NIA South,788,9,2016-10-09 08:04:40
NIA South,788,10,2016-10-09 08:30:45
NIA South,788,12,2016-10-09 09:04:46
NIA South,788,20,2016-10-09 09:30:45
NIA South,788,28,2016-10-09 09:57:41
NIA South,788,52,2016-10-09 10:30:43
NIA South,788,81,2016-10-09 11:04:44
NIA South,788,109,2016-10-09 11:30:41
NIA South,788,126,2016-10-09 11:57:46
NIA South,788,137,2016-10-09 12:30:41
NIA South,788,140,2016-10-09 13:04:43
NIA South,788,134,2016-10-09 13:30:42
NIA South,788,127,2016-10-09 14:03:42
NIA South,788,128,2016-10-09 14:30:42
NIA South,788,112,2016-10-09 15:04:44
NIA South,788,101,2016-10-09 15:30:46
NIA South,788,77,2016-10-09 16:03:43
NIA South,788,60,2016-10-09 16:30:43
NIA South,788,72,2016-10-10 08:04:47
NIA South,788,105,2016-10-10 08:30:47
NIA South,788,141,2016-10-10 09:04:47
NIA South,788,159,2016-10-10 09:30:49
NIA South,788,174,2016-10-10 10:03:48
NIA South,788,190,2016-10-10 10:30:48
NIA South,788,198,2016-10-10 10:57:52
NIA South,788,207,2016-10-10 11:30:48
NIA South,788,214,2016-10-10 11:57:49
NIA South,788,218,2016-10-10 12:30:48
NIA South,788,210,2016-10-10 13:04:49
NIA South,788,209,2016-10-10 13:30:49
NIA South,788,216,2016-10-10 14:03:49
NIA South,788,205,2016-10-10 14:30:49
NIA South,788,187,2016-10-10 14:57:54
NIA South,788,181,2016-10-10 15:30:49
NIA South,788,172,2016-10-10 15:57:55
NIA South,788,149,2016-10-10 16:30:49
NIA South,788,72,2016-10-11 08:04:57
NIA South,788,108,2016-10-11 08:30:54
NIA South,788,150,2016-10-11 08:57:56
NIA South,788,176,2016-10-11 09:30:55
NIA South,788,186,2016-10-11 09:57:59
NIA South,788,192,2016-10-11 10:30:54
NIA South,788,206,2016-10-11 10:57:55
NIA South,788,210,2016-10-11 11:30:59
NIA South,788,215,2016-10-11 12:03:55
NIA South,788,215,2016-10-11 12:30:56
NIA South,788,214,2016-10-11 13:04:00
NIA South,788,213,2016-10-11 13:31:01
NIA South,788,199,2016-10-11 14:04:00
NIA South,788,196,2016-10-11 14:30:56
NIA South,788,182,2016-10-11 15:03:58
NIA South,788,174,2016-10-11 15:33:56
NIA South,788,156,2016-10-11 16:01:00
NIA South,788,141,2016-10-11 16:26:56
NIA South,788,78,2016-10-12 08:04:00
NIA South,788,116,2016-10-12 08:31:01
NIA South,788,173,2016-10-12 09:03:59
NIA South,788,188,2016-10-12 09:26:58
NIA South,788,196,2016-10-12 10:01:04
NIA South,788,206,2016-10-12 10:31:04
NIA South,788,219,2016-10-12 11:04:01
NIA South,788,229,2016-10-12 11:31:05
NIA South,788,244,2016-10-12 12:04:04
NIA South,788,246,2016-10-12 12:31:05
NIA South,788,243,2016-10-12 13:04:04
NIA South,788,242,2016-10-12 13:34:03
NIA South,788,245,2016-10-12 14:03:59
NIA South,788,232,2016-10-12 14:34:04
NIA South,788,232,2016-10-12 15:01:03
NIA South,788,228,2016-10-12 15:30:59
NIA South,788,221,2016-10-12 15:57:05
NIA South,788,207,2016-10-12 16:31:05
NIA South,788,66,2016-10-13 07:57:02
NIA South,788,124,2016-10-13 08:31:06
NIA South,788,170,2016-10-13 09:04:02
NIA South,788,189,2016-10-13 09:31:01
NIA South,788,205,2016-10-13 09:57:08
NIA South,788,220,2016-10-13 10:31:03
NIA South,788,234,2016-10-13 11:04:08
NIA South,788,235,2016-10-13 11:31:06
NIA South,788,242,2016-10-13 11:57:06
NIA South,788,244,2016-10-13 12:31:08
NIA South,788,256,2016-10-13 13:04:04
NIA South,788,258,2016-10-13 13:31:08
NIA South,788,255,2016-10-13 13:57:07
NIA South,788,240,2016-10-13 14:31:06
NIA South,788,234,2016-10-13 15:04:08
NIA South,788,219,2016-10-13 15:31:08
NIA South,788,192,2016-10-13 16:04:08
NIA South,788,170,2016-10-13 16:31:08
NIA South,788,92,2016-10-14 08:01:05
NIA South,788,133,2016-10-14 08:27:10
NIA South,788,214,2016-10-14 09:01:08
NIA South,788,264,2016-10-14 09:27:10
NIA South,788,303,2016-10-14 10:01:11
NIA South,788,328,2016-10-14 10:27:09
NIA South,788,361,2016-10-14 11:01:07
NIA South,788,374,2016-10-14 11:27:06
NIA South,788,384,2016-10-14 12:01:11
NIA South,788,383,2016-10-14 12:27:06
NIA South,788,391,2016-10-14 13:01:11
NIA South,788,374,2016-10-14 13:27:07
NIA South,788,358,2016-10-14 14:01:11
NIA South,788,327,2016-10-14 14:34:08
NIA South,788,299,2016-10-14 15:01:12
NIA South,788,240,2016-10-14 15:27:08
NIA South,788,186,2016-10-14 16:01:11
NIA South,788,164,2016-10-14 16:34:08
NIA South,788,23,2016-10-15 08:01:11
NIA South,788,25,2016-10-15 08:34:10
NIA South,788,29,2016-10-15 09:01:09
NIA South,788,35,2016-10-15 09:27:11
NIA South,788,48,2016-10-15 10:01:12
NIA South,788,71,2016-10-15 10:27:15
NIA South,788,97,2016-10-15 11:01:14
NIA South,788,116,2016-10-15 11:27:14
NIA South,788,137,2016-10-15 12:01:12
NIA South,788,149,2016-10-15 12:27:10
NIA South,788,173,2016-10-15 13:01:14
NIA South,788,190,2016-10-15 13:34:13
NIA South,788,195,2016-10-15 14:01:13
NIA South,788,190,2016-10-15 14:27:12
NIA South,788,181,2016-10-15 15:01:13
NIA South,788,165,2016-10-15 15:27:12
NIA South,788,155,2016-10-15 16:01:15
NIA South,788,139,2016-10-15 16:27:16
NIA South,788,31,2016-10-16 08:01:13
NIA South,788,49,2016-10-16 08:27:13
NIA South,788,65,2016-10-16 09:01:15
NIA South,788,105,2016-10-16 09:27:13
NIA South,788,147,2016-10-16 10:04:13
NIA South,788,164,2016-10-16 10:31:13
NIA South,788,181,2016-10-16 11:01:13
NIA South,788,200,2016-10-16 11:27:17
NIA South,788,233,2016-10-16 12:01:16
NIA South,788,237,2016-10-16 12:27:14
NIA South,788,242,2016-10-16 13:01:16
NIA South,788,222,2016-10-16 13:27:17
NIA South,788,188,2016-10-16 14:01:18
NIA South,788,158,2016-10-16 14:34:14
NIA South,788,142,2016-10-16 15:01:18
NIA South,788,122,2016-10-16 15:31:18
NIA South,788,105,2016-10-16 15:57:16
NIA South,788,78,2016-10-16 16:31:17
NIA South,788,77,2016-10-17 08:01:16
NIA South,788,110,2016-10-17 08:27:16
NIA South,788,157,2016-10-17 09:01:17
NIA South,788,173,2016-10-17 09:27:20
NIA South,788,189,2016-10-17 10:04:20
NIA South,788,204,2016-10-17 10:31:16
NIA South,788,227,2016-10-17 11:04:20
NIA South,788,249,2016-10-17 11:31:18
NIA South,788,270,2016-10-17 12:04:19
NIA South,788,289,2016-10-17 12:31:21
NIA South,788,291,2016-10-17 12:57:17
NIA South,788,292,2016-10-17 13:31:21
NIA South,788,290,2016-10-17 14:04:21
NIA South,788,291,2016-10-17 14:31:21
NIA South,788,287,2016-10-17 14:57:18
NIA South,788,288,2016-10-17 15:31:21
NIA South,788,312,2016-10-17 15:57:17
NIA South,788,323,2016-10-17 16:28:21
NIA South,788,68,2016-10-18 08:01:23
NIA South,788,95,2016-10-18 08:28:25
NIA South,788,148,2016-10-18 09:01:23
NIA South,788,177,2016-10-18 09:28:22
NIA South,788,192,2016-10-18 10:01:25
NIA South,788,207,2016-10-18 10:28:58
NIA South,788,230,2016-10-18 11:01:57
NIA South,788,253,2016-10-18 11:27:56
NIA South,788,270,2016-10-18 12:01:59
NIA South,788,283,2016-10-18 12:27:57
NIA South,788,289,2016-10-18 13:01:56
NIA South,788,295,2016-10-18 13:28:57
NIA South,788,300,2016-10-18 13:54:59
NIA South,788,296,2016-10-18 14:27:56
NIA South,788,293,2016-10-18 15:01:58
NIA South,788,291,2016-10-18 15:27:59
NIA South,788,293,2016-10-18 15:55:00
NIA South,788,303,2016-10-18 16:27:54
NIA South,788,73,2016-10-19 08:05:03
NIA South,788,97,2016-10-19 08:25:01
NIA South,788,148,2016-10-19 08:58:05
NIA South,788,174,2016-10-19 09:32:04
NIA South,788,189,2016-10-19 09:58:04
NIA South,788,203,2016-10-19 10:25:04
NIA South,788,225,2016-10-19 10:59:00
NIA South,788,248,2016-10-19 11:25:04
NIA South,788,261,2016-10-19 11:59:05
NIA South,788,266,2016-10-19 12:25:00
NIA South,788,271,2016-10-19 12:58:01
NIA South,788,268,2016-10-19 13:25:03
NIA South,788,260,2016-10-19 13:58:02
NIA South,788,253,2016-10-19 14:32:03
NIA South,788,251,2016-10-19 14:58:03
NIA South,788,240,2016-10-19 15:32:05
NIA South,788,231,2016-10-19 15:59:01
NIA South,788,217,2016-10-19 16:25:03
NIA South,788,16,2016-10-22 07:59:45
NIA South,788,17,2016-10-22 08:26:46
NIA South,788,22,2016-10-22 08:59:44
NIA South,788,30,2016-10-22 09:26:47
NIA South,788,47,2016-10-22 09:59:44
NIA South,788,62,2016-10-22 10:26:47
NIA South,788,83,2016-10-22 10:59:47
NIA South,788,113,2016-10-22 11:32:43
NIA South,788,137,2016-10-22 11:59:46
NIA South,788,166,2016-10-22 12:32:47
NIA South,788,185,2016-10-22 12:59:47
NIA South,788,200,2016-10-22 13:32:43
NIA South,788,208,2016-10-22 13:59:48
NIA South,788,206,2016-10-22 14:39:47
NIA South,788,209,2016-10-22 14:59:48
NIA South,788,210,2016-10-22 15:26:49
NIA South,788,217,2016-10-22 15:59:47
NIA South,788,226,2016-10-22 16:26:47
NIA South,788,12,2016-10-23 07:59:48
NIA South,788,13,2016-10-23 08:26:51
NIA South,788,17,2016-10-23 08:59:50
NIA South,788,24,2016-10-23 09:26:51
NIA South,788,42,2016-10-23 09:59:52
NIA South,788,69,2016-10-23 10:26:53
NIA South,788,107,2016-10-23 10:59:53
NIA South,788,126,2016-10-23 11:26:49
NIA South,788,154,2016-10-23 11:59:50
NIA South,788,169,2016-10-23 12:26:51
NIA South,788,192,2016-10-23 13:06:52
NIA South,788,185,2016-10-23 13:26:55
NIA South,788,168,2016-10-23 13:59:53
NIA South,788,162,2016-10-23 14:26:51
