X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Fault
749,768,337093,337112,262,21,19,29349,88,133,1360,False,True,40,0.8706,0.2742,1.0,0.014,0.9048,1.0,0.5,2.4183,1.2787,1.2787,0.0,-0.1248,0.5967,Bumps
1120,1141,350893,350910,261,27,17,29526,88,132,1356,False,True,40,0.3171,0.2689,0.8095,0.0155,0.7778,1.0,0.0,2.4166,1.3222,1.2305,-0.1905,-0.1162,0.5903,Bumps
1192,1205,521912,521925,101,22,13,11601,108,125,1356,False,True,40,0.2227,0.4024,1.0,0.0096,0.5909,1.0,0.5,2.0043,1.1139,1.1139,0.0,-0.1027,0.2914,Bumps
498,509,261713,261732,144,17,19,15785,88,132,1356,False,True,40,0.7345,0.311,0.5789,0.0081,0.6471,1.0,1.0,2.1584,1.0414,1.2787,0.4211,-0.1436,0.3494,Bumps
354,370,409908,409918,116,19,10,12174,82,126,1360,False,True,40,0.5206,0.275,0.625,0.0118,0.8421,1.0,0.0,2.0645,1.2041,1.0,-0.375,-0.1801,0.2792,Bumps
860,883,61614,61648,563,36,34,58906,83,133,1306,False,True,40,0.6478,0.2801,0.6765,0.0176,0.6389,1.0,1.0,2.7505,1.3617,1.5315,0.3235,-0.1826,0.9608,Bumps
581,652,148364,148463,3187,208,198,336567,87,127,1306,False,True,40,0.8897,0.5466,0.7172,0.0544,0.3413,0.5,1.0,3.5034,1.8513,1.9956,0.2828,-0.175,1.0,Bumps
1214,1227,365205,365227,210,20,22,21547,70,127,1308,False,True,40,0.1239,0.2657,0.5909,0.0099,0.65,1.0,1.0,2.3222,1.1139,1.3424,0.4091,-0.1984,0.4729,Bumps
818,829,657566,657580,112,13,14,12587,86,133,1306,False,True,40,0.7305,0.2727,0.7857,0.0084,0.8461,1.0,1.0,2.0492,1.0414,1.1461,0.2143,-0.122,0.2712,Bumps
19,28,877413,877428,114,14,15,11442,81,125,1306,False,True,40,0.0291,0.1556,0.6,0.0069,0.6429,1.0,1.0,2.0569,0.9542,1.1761,0.4,-0.2159,0.2469,Bumps
71,86,1119116,1119168,446,43,52,48231,96,127,1308,False,True,40,0.1086,0.4282,0.2885,0.0115,0.3488,1.0,1.0,2.6493,1.1761,1.716,0.7115,-0.1551,0.9603,Bumps
262,274,849219,849235,139,15,16,14610,71,126,1690,True,False,120,0.3101,0.276,0.75,0.0071,0.8,1.0,1.0,2.143,1.0792,1.2041,0.25,-0.1788,0.3241,Bumps
112,127,33720,33737,178,16,17,17274,69,125,1692,True,False,80,0.1324,0.302,0.8824,0.0089,0.9375,1.0,1.0,2.2504,1.1761,1.2305,0.1177,-0.2418,0.4219,Bumps
118,133,125813,125827,128,17,15,14234,87,133,1692,True,False,80,0.1395,0.3905,0.9333,0.0089,0.8824,0.9333,0.0,2.1072,1.1761,1.1461,-0.0667,-0.1312,0.3509,Bumps
559,592,274608,274631,460,52,41,54324,103,134,1694,True,False,80,0.66,0.3939,0.697,0.0195,0.6346,0.561,0.0,2.6628,1.5185,1.3617,-0.303,-0.0774,0.9546,Bumps
181,191,398801,398815,112,15,14,11998,87,126,1794,True,False,80,0.2018,0.2,0.7143,0.0056,0.6667,1.0,1.0,2.0492,1.0,1.1461,0.2857,-0.1631,0.2532,Bumps
1494,1506,547500,547511,102,15,11,9367,77,110,1696,True,False,80,0.2241,0.2273,0.9167,0.0071,0.8,1.0,0.0,2.0086,1.0792,1.0414,-0.0833,-0.2826,0.2432,Bumps
1539,1556,625496,625516,260,24,20,21865,52,110,1692,True,False,80,0.1608,0.2353,0.85,0.01,0.7083,1.0,1.0,2.415,1.2305,1.301,0.15,-0.343,0.5626,Bumps
1348,1360,662867,662880,106,16,14,10152,73,124,1696,True,False,80,0.3962,0.3205,0.9231,0.0071,0.75,0.9286,1.0,2.0253,1.0792,1.1139,0.0769,-0.2518,0.2739,Bumps
763,780,677184,677200,178,20,16,17592,50,126,1694,True,False,80,0.9008,0.3456,0.9412,0.01,0.85,1.0,0.0,2.2504,1.2305,1.2041,-0.0588,-0.2279,0.4498,Bumps
189,232,712491,712528,561,106,62,75006,120,150,1694,True,False,80,0.2231,0.6474,0.8605,0.0254,0.4057,0.5968,0.0,2.749,1.6335,1.5682,-0.1395,0.0445,0.9998,Bumps
1641,1664,769086,769100,186,35,18,19132,87,125,1694,True,False,80,0.0354,0.4224,0.6087,0.0136,0.6571,0.7778,0.0,2.2695,1.3617,1.1461,-0.3913,-0.1964,0.5329,Bumps
1372,1388,784148,784164,131,22,17,16983,118,142,1694,True,False,80,0.3613,0.4883,1.0,0.0094,0.7273,0.9412,0.5,2.1173,1.2041,1.2041,0.0,0.0128,0.4235,Bumps
91,178,815573,815711,3234,198,207,348957,75,141,1692,True,False,80,0.1076,0.7306,0.6304,0.0514,0.4394,0.6667,1.0,3.5097,1.9395,2.1399,0.3696,-0.157,1.0,Bumps
161,317,830128,830232,4663,709,425,606744,115,156,1694,True,False,80,0.1901,0.7126,0.6667,0.0921,0.22,0.2447,0.0,3.6687,2.1931,2.017,-0.3333,0.0166,1.0,Bumps
284,335,841077,841149,1095,192,134,142791,117,150,1694,True,False,80,0.3353,0.7018,0.7083,0.0301,0.2656,0.5373,1.0,3.0394,1.7076,1.8573,0.2917,0.0188,1.0,Bumps
174,222,884609,884631,505,83,41,56864,97,127,1694,True,False,80,0.2054,0.5218,0.4583,0.0283,0.5783,0.5366,0.0,2.7033,1.6812,1.3424,-0.5417,-0.1203,0.9935,Bumps
90,131,906500,906534,571,58,43,62823,73,252,1692,True,False,80,0.1064,0.5904,0.8293,0.0242,0.7069,0.7907,0.0,2.7566,1.6128,1.5315,-0.1707,-0.1405,0.9993,Bumps
195,225,921071,921130,790,103,83,104560,119,149,1692,True,False,80,0.2305,0.5537,0.5085,0.0177,0.2913,0.7108,1.0,2.8976,1.4771,1.7708,0.4915,0.034,0.9999,Bumps
73,110,939291,939346,903,76,83,100112,91,134,1694,True,False,80,0.0862,0.5563,0.6727,0.0218,0.4868,0.6626,1.0,2.9557,1.5682,1.7404,0.3273,-0.1339,1.0,Bumps
95,127,961065,961092,551,44,27,53142,56,128,1692,True,False,80,0.1123,0.3623,0.8438,0.0189,0.7273,1.0,0.0,2.7411,1.5051,1.4314,-0.1563,-0.2465,0.9769,Bumps
174,203,1008474,1008502,328,69,41,37200,101,126,1692,True,False,80,0.2057,0.5961,0.9655,0.0171,0.4203,0.6829,0.0,2.5159,1.4624,1.4472,-0.0345,-0.1139,0.9676,Bumps
57,81,1022956,1022976,270,31,25,31583,95,135,1694,True,False,80,0.0673,0.4375,0.8333,0.0142,0.7742,0.8,0.0,2.4314,1.3802,1.301,-0.1667,-0.0861,0.7659,Bumps
293,314,1044255,1044283,210,41,29,27761,119,148,1694,True,False,80,0.3459,0.6429,0.75,0.0124,0.5122,0.9655,1.0,2.3222,1.3222,1.4472,0.25,0.0328,0.8705,Bumps
387,403,1349016,1349036,231,25,20,23488,65,126,1694,True,False,80,0.4569,0.2781,0.8,0.0094,0.64,1.0,1.0,2.3636,1.2041,1.301,0.2,-0.2056,0.5296,Bumps
1203,1218,75224,75234,109,18,11,11425,71,133,1684,True,False,70,0.5534,0.2733,0.6667,0.0089,0.8333,0.9091,0.0,2.0374,1.1761,1.0,-0.3333,-0.1811,0.266,Bumps
630,649,96205,96225,254,26,20,28955,89,135,1684,True,False,70,0.7482,0.3316,0.95,0.0113,0.7308,1.0,1.0,2.4048,1.2787,1.301,0.05,-0.1094,0.6268,Bumps
888,900,172100,172111,105,15,11,10269,59,126,1686,True,False,70,0.9324,0.2045,0.9167,0.0071,0.8,1.0,0.0,2.0212,1.0792,1.0414,-0.0833,-0.2359,0.2432,Bumps
1111,1126,238390,238406,166,17,16,16566,61,134,1686,True,False,70,0.6643,0.3083,0.9375,0.0089,0.8824,1.0,1.0,2.2201,1.1761,1.2041,0.0625,-0.2203,0.3977,Bumps
1272,1286,290640,290652,125,15,12,12560,61,125,1688,True,False,70,0.4763,0.256,0.8571,0.0083,0.9333,1.0,0.0,2.0969,1.1461,1.0792,-0.1429,-0.215,0.2901,Bumps
832,856,310567,310597,335,39,31,35066,82,127,1690,True,False,70,0.9846,0.5347,0.8,0.0142,0.6154,0.9677,1.0,2.525,1.3802,1.4771,0.2,-0.1822,0.9419,Bumps
671,682,334988,335000,101,12,12,11471,81,140,1690,True,False,70,0.7941,0.2349,0.9167,0.0065,0.9167,1.0,1.0,2.0043,1.0414,1.0792,0.0833,-0.1127,0.2432,Bumps
1073,1088,433186,433198,143,15,12,14669,61,127,1686,True,False,70,0.7094,0.2056,0.8,0.0089,1.0,1.0,0.0,2.1553,1.1761,1.0792,-0.2,-0.1986,0.3068,Bumps
1121,1135,507537,507548,114,17,11,11979,67,132,1688,True,False,70,0.6552,0.2597,0.7857,0.0083,0.8235,1.0,0.0,2.0569,1.1461,1.0414,-0.2143,-0.1791,0.2712,Bumps
567,580,532545,532556,110,16,11,11890,75,140,1690,True,False,70,0.671,0.2308,0.8461,0.0077,0.8125,1.0,0.0,2.0414,1.1139,1.0414,-0.1539,-0.1555,0.257,Bumps
1210,1222,563227,563239,114,14,12,12063,79,127,1688,True,False,70,0.5521,0.2083,1.0,0.0071,0.8571,1.0,0.5,2.0569,1.0792,1.0792,0.0,-0.1733,0.2583,Bumps
1031,1045,621518,621530,115,15,12,11562,68,127,1688,True,False,70,0.7618,0.3155,0.8571,0.0083,0.9333,1.0,0.0,2.0607,1.1461,1.0792,-0.1429,-0.2145,0.2901,Bumps
1128,1141,643180,643193,124,17,13,13135,81,127,1686,True,False,70,0.6465,0.2663,1.0,0.0077,0.7647,1.0,0.5,2.0934,1.1139,1.1139,0.0,-0.1724,0.2914,Bumps
1077,1090,699354,699365,114,15,11,11778,71,132,1690,True,False,70,0.7101,0.2028,0.8461,0.0077,0.8667,1.0,0.0,2.0569,1.1139,1.0414,-0.1539,-0.1928,0.257,Bumps
1034,1047,778450,778465,132,16,15,13800,68,140,1688,True,False,70,0.7595,0.3231,0.8667,0.0077,0.8125,1.0,1.0,2.1206,1.1139,1.1761,0.1333,-0.1832,0.3285,Bumps
604,621,850713,850745,282,37,33,33577,61,159,1688,True,False,70,0.7156,0.4816,0.5313,0.0101,0.4595,0.9697,1.0,2.4502,1.2305,1.5051,0.4688,-0.0698,0.8336,Bumps
1598,1610,1569522,1569536,125,14,14,12047,73,125,1688,True,False,70,0.0924,0.256,0.8571,0.0071,0.8571,1.0,1.0,2.0969,1.0792,1.1461,0.1429,-0.2471,0.2901,Bumps
1611,1629,1720569,1720592,263,25,23,24172,59,124,1688,True,False,70,0.0699,0.3647,0.7826,0.0107,0.72,1.0,1.0,2.42,1.2553,1.3617,0.2174,-0.282,0.6781,Bumps
1457,1466,1928741,1928773,192,24,32,19002,82,125,1688,True,False,70,0.263,0.3333,0.2813,0.0053,0.375,1.0,1.0,2.2833,0.9542,1.5051,0.7188,-0.2268,0.4763,Bumps
1065,1078,1955642,1955655,121,18,14,12705,65,150,1688,True,False,70,0.7228,0.284,1.0,0.0077,0.7222,0.9286,0.5,2.0828,1.1139,1.1139,0.0,-0.1797,0.2914,Bumps
1619,1637,2051872,2051892,248,18,20,22134,53,124,1692,True,False,70,0.065,0.3111,0.9,0.0106,1.0,1.0,1.0,2.3944,1.2553,1.301,0.1,-0.3027,0.5951,Bumps
1449,1461,2083961,2083975,108,17,14,10704,69,127,1690,True,False,70,0.271,0.3571,0.8571,0.0071,0.7059,1.0,1.0,2.0334,1.0792,1.1461,0.1429,-0.2257,0.2901,Bumps
1630,1644,2115318,2115330,115,17,12,10115,67,116,1690,True,False,70,0.0544,0.3155,0.8571,0.0083,0.8235,1.0,0.0,2.0607,1.1461,1.0792,-0.1429,-0.3128,0.2901,Bumps
1588,1610,3353146,3353173,408,30,27,37889,57,125,1690,True,False,70,0.0947,0.3131,0.8148,0.013,0.7333,1.0,1.0,2.6107,1.3424,1.4314,0.1852,-0.2745,0.8749,Bumps
1069,1101,49572,49595,463,37,24,53525,97,132,1358,False,True,40,0.3785,0.3709,0.7188,0.0236,0.8649,0.9583,0.0,2.6656,1.5051,1.3617,-0.2813,-0.0968,0.9474,Bumps
909,918,340224,340244,121,12,20,14047,97,134,1356,False,True,40,0.646,0.3278,0.45,0.0066,0.75,1.0,1.0,2.0828,0.9542,1.301,0.55,-0.093,0.3068,Bumps
896,904,726664,726679,75,16,15,9062,104,132,1356,False,True,40,0.6667,0.375,0.5333,0.0059,0.5,1.0,1.0,1.8751,0.9031,1.1761,0.4667,-0.056,0.2288,Bumps
896,904,801872,801889,65,12,17,7974,113,135,1354,False,True,40,0.6647,0.5221,0.4706,0.0059,0.6667,1.0,1.0,1.8129,0.9031,1.2305,0.5294,-0.0416,0.2482,Bumps
581,594,55732,55743,108,14,11,11169,77,127,1322,False,True,40,0.879,0.2448,0.8461,0.0098,0.9286,1.0,0.0,2.0334,1.1139,1.0414,-0.1539,-0.1921,0.257,Bumps
1245,1254,964339,964360,133,16,21,14874,105,125,1322,False,True,40,0.1029,0.2963,0.4286,0.0068,0.5625,1.0,1.0,2.1239,0.9542,1.3222,0.5714,-0.1263,0.3197,Bumps
1160,1168,1225386,1225405,63,21,19,7273,107,126,1320,False,True,40,0.2303,0.5855,0.4211,0.0061,0.381,1.0,1.0,1.7993,0.9031,1.2787,0.5789,-0.0981,0.2686,Bumps
778,786,1281918,1281928,50,10,10,5867,105,132,1324,False,True,40,0.8127,0.375,0.8,0.006,0.8,1.0,1.0,1.699,0.9031,1.0,0.2,-0.0833,0.1852,Bumps
1157,1164,1331507,1331522,62,13,15,7312,109,127,1322,False,True,40,0.239,0.4095,0.4667,0.0053,0.5385,1.0,1.0,1.7924,0.8451,1.1761,0.5333,-0.0786,0.2116,Bumps
476,493,185445,185462,204,27,21,21661,98,116,1696,False,True,60,0.5613,0.2941,1.0,0.01,0.6296,0.8095,0.5,2.3096,1.2305,1.2305,0.0,-0.1705,0.4779,Bumps
778,800,534067,534079,104,31,17,10675,89,124,1368,True,False,80,0.8304,0.6061,0.5454,0.0161,0.7097,0.7059,0.0,2.017,1.3424,1.0792,-0.4545,-0.1981,0.4366,Bumps
1268,1285,571986,572004,196,23,18,18986,82,118,1368,True,False,80,0.1213,0.3595,0.9444,0.0124,0.7391,1.0,1.0,2.2923,1.2305,1.2553,0.0556,-0.2432,0.5063,Bumps
377,434,1171429,1171441,181,83,34,23075,113,151,1370,True,False,80,0.5504,0.7354,0.2105,0.0416,0.6867,0.3529,0.0,2.2577,1.7559,1.0792,-0.7895,-0.004,0.9272,Bumps
391,420,1312199,1312217,129,48,35,16308,112,150,1368,True,False,80,0.5716,0.7529,0.6207,0.0212,0.6042,0.5143,0.0,2.1106,1.4624,1.2553,-0.3793,-0.0124,0.8123,Bumps
691,713,1446060,1446073,143,39,24,15000,93,119,1366,True,False,80,0.9561,0.5,0.5909,0.0161,0.5641,0.5417,0.0,2.1553,1.3424,1.1139,-0.4091,-0.1805,0.4729,Bumps
227,256,1593586,1593597,126,51,36,15951,112,148,1368,True,False,80,0.3319,0.605,0.3793,0.0212,0.5686,0.3056,0.0,2.1004,1.4624,1.0414,-0.6207,-0.011,0.5279,Bumps
174,205,1775809,1775815,110,32,17,13904,111,149,1368,True,False,80,0.2544,0.4086,0.1936,0.0227,0.9688,0.3529,0.0,2.0414,1.4914,0.7782,-0.8065,-0.0125,0.3154,Bumps
1038,1051,2506147,2506159,101,16,12,10318,74,124,1364,True,False,80,0.4589,0.3526,0.9231,0.0095,0.8125,1.0,0.0,2.0043,1.1139,1.0792,-0.0769,-0.2019,0.2739,Bumps
1069,1092,2685547,2685564,181,38,25,17588,82,124,1362,True,False,80,0.3965,0.5371,0.7391,0.0169,0.6053,0.68,0.0,2.2577,1.3617,1.2305,-0.2609,-0.2409,0.6438,Bumps
1066,1088,2750749,2750765,122,31,23,11743,82,116,1364,True,False,80,0.4047,0.6534,0.7273,0.0161,0.7097,0.6956,0.0,2.0864,1.3424,1.2041,-0.2727,-0.248,0.5822,Bumps
1068,1085,2783339,2783352,105,24,15,10605,90,124,1364,True,False,80,0.4091,0.5249,0.7647,0.0125,0.7083,0.8667,0.0,2.0212,1.2305,1.1139,-0.2353,-0.2109,0.3678,Bumps
1069,1090,2993390,2993405,113,40,21,10613,82,116,1364,True,False,80,0.4018,0.6413,0.7143,0.0154,0.525,0.7143,0.0,2.0531,1.3222,1.1761,-0.2857,-0.2663,0.5212,Bumps
1065,1083,3029617,3029632,155,27,17,14896,83,126,1364,True,False,80,0.412,0.4259,0.8333,0.0132,0.6667,0.8824,0.0,2.1903,1.2553,1.1761,-0.1667,-0.2492,0.4465,Bumps
1177,1195,3120281,3120291,107,27,11,10136,81,126,1364,True,False,80,0.2478,0.4056,0.5556,0.0132,0.6667,0.9091,0.0,2.0294,1.2553,1.0,-0.4444,-0.2599,0.3068,Bumps
1219,1234,3134228,3134249,118,32,21,12348,78,132,1364,True,False,80,0.1906,0.6254,0.7143,0.011,0.4688,1.0,1.0,2.0719,1.1761,1.3222,0.2857,-0.1825,0.5212,Bumps
1065,1084,3160062,3160080,147,26,24,14121,85,124,1364,True,False,80,0.4106,0.5702,0.9474,0.0139,0.7308,0.75,0.0,2.1673,1.2787,1.2553,-0.0526,-0.2495,0.5659,Bumps
1065,1088,3203535,3203555,147,43,30,14312,84,124,1364,True,False,80,0.4047,0.6804,0.8696,0.0169,0.5349,0.6667,0.0,2.1673,1.3617,1.301,-0.1304,-0.2394,0.7411,Bumps
1065,1080,3232524,3232534,105,21,12,10284,85,111,1362,True,False,80,0.4141,0.3,0.6667,0.011,0.7143,0.8333,0.0,2.0212,1.1761,1.0,-0.3333,-0.2348,0.266,Bumps
1063,1083,3257887,3257901,102,27,15,9714,84,116,1362,True,False,80,0.4097,0.6357,0.7,0.0147,0.7407,0.9333,0.0,2.0086,1.301,1.1461,-0.3,-0.256,0.463,Bumps
1061,1085,3326735,3326756,161,44,39,15643,85,124,1362,True,False,80,0.4067,0.6806,0.875,0.0176,0.5454,0.5385,0.0,2.2068,1.3802,1.3222,-0.125,-0.2409,0.7933,Bumps
1057,1084,3373856,3373874,168,44,26,16835,86,125,1364,True,False,80,0.4106,0.6543,0.6667,0.0198,0.6136,0.6923,0.0,2.2253,1.4314,1.2553,-0.3333,-0.2171,0.7729,Bumps
1060,1080,3402848,3402864,125,29,20,11804,81,108,1364,True,False,80,0.4164,0.6094,0.8,0.0147,0.6897,0.8,0.0,2.0969,1.301,1.2041,-0.2,-0.2623,0.5296,Bumps
1061,1082,3420976,3420988,118,28,16,11084,82,111,1366,True,False,80,0.4158,0.5318,0.5714,0.0154,0.75,0.75,0.0,2.0719,1.3222,1.0792,-0.4286,-0.2661,0.417,Bumps
1058,1084,3522485,3522508,196,38,27,19028,84,117,1364,True,False,80,0.4106,0.6722,0.8846,0.0191,0.6842,0.8518,0.0,2.2923,1.415,1.3617,-0.1154,-0.2415,0.8778,Bumps
1306,1322,3632953,3632989,308,44,44,29612,82,125,1364,True,False,80,0.0616,0.4653,0.4444,0.0117,0.3636,0.8182,1.0,2.4885,1.2041,1.5563,0.5556,-0.2489,0.8612,Bumps
309,342,3744532,3744552,274,46,29,31551,101,133,1364,True,False,80,0.4531,0.5849,0.6061,0.0242,0.7174,0.6897,0.0,2.4378,1.5185,1.301,-0.3939,-0.1004,0.9157,Bumps
1059,1080,3787187,3787204,129,40,24,12571,84,124,1364,True,False,80,0.4164,0.6387,0.8095,0.0154,0.525,0.7083,0.0,2.1106,1.3222,1.2305,-0.1905,-0.2387,0.5903,Bumps
1087,1103,3814057,3814076,194,28,23,22254,101,132,1364,True,False,80,0.3827,0.3618,0.8421,0.0117,0.5714,0.8261,1.0,2.2878,1.2041,1.2787,0.1579,-0.1038,0.5029,Bumps
1040,1078,3967177,3967197,313,72,35,37460,106,135,1366,True,False,80,0.4217,0.5882,0.5263,0.0278,0.5278,0.5714,0.0,2.4955,1.5798,1.301,-0.4737,-0.065,0.9549,Bumps
1041,1059,3981657,3981677,114,31,24,13292,104,132,1364,True,False,80,0.4472,0.6833,0.9,0.0132,0.5806,0.8333,1.0,2.0569,1.2553,1.301,0.1,-0.0891,0.5951,Bumps
1078,1098,3996148,3996170,152,37,35,17532,100,132,1364,True,False,80,0.39,0.6546,0.9091,0.0147,0.5405,0.6286,1.0,2.1818,1.301,1.3424,0.0909,-0.0989,0.7147,Bumps
1043,1061,4019353,4019368,117,23,17,11880,89,118,1362,True,False,80,0.442,0.5667,0.8333,0.0132,0.7826,0.8824,0.0,2.0682,1.2553,1.1761,-0.1667,-0.2067,0.4465,Bumps
1031,1056,4348498,4348516,146,44,28,16861,102,134,1362,True,False,80,0.4493,0.6756,0.72,0.0184,0.5682,0.6429,0.0,2.1644,1.3979,1.2553,-0.28,-0.0978,0.7281,Bumps
1056,1077,4364066,4364076,106,35,22,10747,89,116,1362,True,False,80,0.4185,0.4952,0.4762,0.0154,0.6,0.4545,0.0,2.0253,1.3222,1.0,-0.5238,-0.2079,0.3509,Bumps
1116,1151,4387848,4387862,175,53,32,20658,104,134,1364,True,False,80,0.3123,0.6429,0.4,0.0257,0.6604,0.4375,0.0,2.243,1.5441,1.1461,-0.6,-0.0778,0.7776,Bumps
1043,1076,4399271,4399296,208,64,49,23267,96,133,1364,True,False,80,0.4223,0.7479,0.7576,0.0242,0.5156,0.5102,0.0,2.3181,1.5185,1.3979,-0.2424,-0.1261,0.9703,Bumps
1097,1114,4413249,4413282,238,62,41,27036,96,134,1362,True,False,80,0.3642,0.5758,0.5152,0.0125,0.2742,0.8049,1.0,2.3766,1.2305,1.5185,0.4848,-0.1125,0.8488,Bumps
197,263,4458892,4458905,385,72,37,45215,103,135,1364,True,False,80,0.2889,0.5513,0.197,0.0484,0.9167,0.3514,0.0,2.5855,1.8195,1.1139,-0.803,-0.0825,0.976,Bumps
1103,1122,4474894,4474920,289,57,33,33682,99,134,1366,True,False,80,0.3573,0.415,0.7308,0.0139,0.3333,0.7879,1.0,2.4609,1.2787,1.415,0.2692,-0.0895,0.7822,Bumps
1067,1103,4532922,4532948,364,99,60,41956,99,133,1358,True,False,100,0.3756,0.6111,0.7222,0.0265,0.3636,0.4333,0.0,2.5611,1.5563,1.415,-0.2778,-0.0995,0.9856,Bumps
659,686,4194670,4194684,169,47,27,20262,107,135,1356,True,False,100,0.972,0.5529,0.5185,0.0199,0.5745,0.5185,0.0,2.2279,1.4314,1.1461,-0.4815,-0.0633,0.6236,Bumps
981,992,467888,467902,102,16,14,12417,115,132,1356,False,True,40,0.5369,0.3377,0.7857,0.0081,0.6875,1.0,1.0,2.0086,1.0414,1.1461,0.2143,-0.0489,0.2712,Bumps
1120,1145,2530763,2530797,574,35,35,64288,89,126,1358,False,True,40,0.3137,0.3247,0.7353,0.0184,0.7143,0.9714,1.0,2.7589,1.3979,1.5315,0.2647,-0.125,0.9747,Bumps
550,567,4625112,4625136,194,26,24,21649,99,126,1360,False,True,40,0.8088,0.5245,0.7083,0.0125,0.6539,1.0,1.0,2.2878,1.2305,1.3802,0.2917,-0.1282,0.6693,Bumps
758,785,4758137,4758179,780,47,45,84630,77,127,1362,False,True,40,0.8473,0.3122,0.6429,0.0198,0.5745,0.9333,1.0,2.8921,1.4314,1.6233,0.3571,-0.1523,0.9961,Bumps
634,655,5303273,5303295,336,30,25,35912,79,127,1362,False,True,40,0.931,0.2727,0.9546,0.0154,0.7,0.88,1.0,2.5263,1.3222,1.3424,0.0454,-0.165,0.7436,Bumps
1085,1098,5464636,5464649,129,15,13,15121,101,134,1362,False,True,40,0.3877,0.2367,1.0,0.0095,0.8667,1.0,0.5,2.1106,1.1139,1.1139,0.0,-0.0842,0.2914,Bumps
1134,1145,5798193,5798213,143,20,21,16538,104,134,1362,False,True,40,0.3187,0.35,0.55,0.0081,0.55,0.9524,1.0,2.1553,1.0414,1.301,0.45,-0.0965,0.3663,Bumps
576,588,5916473,5916489,141,15,16,15515,99,126,1360,False,True,40,0.8471,0.2656,0.75,0.0088,0.8,1.0,1.0,2.1492,1.0792,1.2041,0.25,-0.1403,0.3241,Bumps
1152,1167,6571361,6571375,133,19,14,15524,107,127,1362,False,True,40,0.2863,0.3667,0.9333,0.011,0.7895,1.0,0.0,2.1239,1.1761,1.1461,-0.0667,-0.0881,0.3509,Bumps
609,621,6791894,6791907,101,16,13,11579,101,127,1362,False,True,40,0.8943,0.3526,0.9231,0.0088,0.75,1.0,1.0,2.0043,1.0792,1.1139,0.0769,-0.1044,0.2739,Bumps
701,717,7156447,7156460,147,20,13,16975,104,132,1360,False,True,40,0.9456,0.2933,0.8125,0.0118,0.8,1.0,0.0,2.1673,1.2041,1.1139,-0.1875,-0.0978,0.3479,Bumps
345,360,7203465,7203481,163,21,16,18644,99,127,1360,False,True,40,0.5074,0.3208,0.9375,0.011,0.7143,1.0,1.0,2.2122,1.1761,1.2041,0.0625,-0.1064,0.3977,Bumps
651,666,11150448,11150470,238,23,22,25516,78,127,1364,False,True,40,0.9546,0.2788,0.6818,0.011,0.6522,1.0,1.0,2.3766,1.1761,1.3424,0.3182,-0.1624,0.5461,Bumps
889,921,12438460,12438491,699,38,32,79690,78,132,1360,False,True,40,0.6456,0.2954,0.9688,0.0235,0.8421,0.9688,0.0,2.8445,1.5051,1.4914,-0.0313,-0.1093,0.99,Bumps
1094,1124,12806495,12806520,571,37,25,58587,63,127,1362,False,True,40,0.3495,0.2387,0.8333,0.022,0.8108,1.0,0.0,2.7566,1.4771,1.3979,-0.1667,-0.1984,0.9519,Bumps
6,15,966898,966930,176,25,32,21321,104,141,1358,True,False,70,0.0088,0.3889,0.2813,0.0066,0.36,1.0,1.0,2.2455,0.9542,1.5051,0.7188,-0.0536,0.4763,Bumps
14,24,1346926,1346954,142,23,28,18238,100,151,1358,True,False,70,0.0206,0.4929,0.3571,0.0074,0.4348,1.0,1.0,2.1523,1.0,1.4472,0.6429,0.0034,0.463,Bumps
1122,1134,313348,313360,119,16,12,10350,56,111,1362,True,False,80,0.3348,0.1736,1.0,0.0088,0.75,1.0,0.5,2.0756,1.0792,1.0792,0.0,-0.3205,0.2583,Bumps
1321,1332,1554743,1554761,123,20,19,11278,79,108,1362,True,False,80,0.0441,0.3788,0.6111,0.0081,0.55,0.9474,1.0,2.0899,1.0414,1.2553,0.3889,-0.2837,0.3329,Bumps
1161,1170,2520749,2520772,162,14,23,14626,73,124,1360,True,False,80,0.2794,0.2174,0.3913,0.0066,0.6429,1.0,1.0,2.2095,0.9542,1.3617,0.6087,-0.2947,0.3464,Bumps
597,614,3674102,3674130,349,27,28,30422,50,124,1362,True,False,200,0.8766,0.2668,0.6071,0.0125,0.6296,1.0,1.0,2.5428,1.2305,1.4472,0.3929,-0.319,0.761,Bumps
154,166,3755477,3755492,122,13,15,10893,65,111,1364,True,False,200,0.2258,0.3222,0.8,0.0088,0.9231,1.0,1.0,2.0864,1.0792,1.1761,0.2,-0.3025,0.3068,Bumps
133,149,3778014,3778041,231,25,27,21300,67,124,1364,True,False,200,0.195,0.4653,0.5926,0.0117,0.64,1.0,1.0,2.3636,1.2041,1.4314,0.4074,-0.2796,0.7037,Bumps
41,60,3824786,3824807,287,27,23,21603,27,110,1362,True,False,200,0.0602,0.2807,0.9048,0.0139,0.7037,0.913,1.0,2.4579,1.2787,1.3222,0.0952,-0.4119,0.6559,Bumps
